origin_group,year,compartment,count
United States,2024,P_D,15.948581828024519
United States,2024,P_A,5.033490158583943
Anglosphere ex-US,2024,D,0.9311313729472872
Anglosphere ex-US,2024,A,0.2397116113244028
Anglosphere ex-US,2024,H_D,6.242984709640799
Anglosphere ex-US,2024,H_A,1.533433919608618
Anglosphere ex-US,2024,P_D,14.672037763565758
Anglosphere ex-US,2024,P_A,6.457623699836211
Continental Europe,2024,D,0.8212593036141639
Continental Europe,2024,A,4.237839833158947
Continental Europe,2024,H_D,18.094431281143702
Continental Europe,2024,H_A,2.0
Continental Europe,2024,P_D,22.28625477119845
Continental Europe,2024,P_A,1.0
Sinic,2024,D,4.788774617389446
Sinic,2024,A,0.14377207900980557
Sinic,2024,H_D,18.933590564498637
Sinic,2024,H_A,1.4244566023815675
Sinic,2024,P_D,18.209406136720546
Sinic,2024,P_A,0.0
Japanese,2024,D,2.111258647523021
Japanese,2024,A,0.1545782899589877
Japanese,2024,H_D,8.09232810409948
Japanese,2024,H_A,0.8339156140823033
Japanese,2024,P_D,12.588141872540254
Japanese,2024,P_A,0.0
Hindu,2024,D,1.498395931410746
Hindu,2024,A,0.0
Hindu,2024,H_D,11.281508758456562
Hindu,2024,H_A,0.0
Hindu,2024,P_D,14.247743534488729
Hindu,2024,P_A,0.03901844231062341
Islamic,2024,D,6.324375045652336
Islamic,2024,A,1.1292182270243978
Islamic,2024,H_D,17.04325638215574
Islamic,2024,H_A,1.1292182270243978
Islamic,2024,P_D,0.0
Islamic,2024,P_A,0.0
Other Western,2024,D,0.4494258918912493
Other Western,2024,A,0.0
Other Western,2024,H_D,16.857895146568335
Other Western,2024,H_A,0.3593456282070824
Other Western,2024,P_D,0.0
Other Western,2024,P_A,0.0
Other Civilizations,2024,D,1.1541315418191802
Other Civilizations,2024,A,0.0
Other Civilizations,2024,H_D,7.1726402188640215
Other Civilizations,2024,H_A,0.26670908329176934
Other Civilizations,2024,P_D,14.656878869284547
Other Civilizations,2024,P_A,0.0
United States,2025,D,0.06808173200557277
United States,2025,A,0.30559840562364493
United States,2025,H_D,22.307337794005193
United States,2025,H_A,1.84118973153478
United States,2025,P_D,16.696412551277277
United States,2025,P_A,5.3994730814469944
Anglosphere ex-US,2025,D,0.8390806941544249
Anglosphere ex-US,2025,A,0.24399480602796375
Anglosphere ex-US,2025,H_D,5.706740212323993
Anglosphere ex-US,2025,H_A,1.4266333132438878
Anglosphere ex-US,2025,P_D,15.531102170444656
Anglosphere ex-US,2025,P_A,6.713987265343534
Continental Europe,2025,D,0.6060611880065898
Continental Europe,2025,A,4.322527745739698
Continental Europe,2025,H_D,17.430601037340004
Continental Europe,2025,H_A,2.0
Continental Europe,2025,P_D,23.110679145694636
Continental Europe,2025,P_A,1.0
Sinic,2025,D,4.304564758776445
Sinic,2025,A,0.14411850983936836
Sinic,2025,H_D,18.039277092997395
Sinic,2025,H_A,1.3938979958027358
Sinic,2025,P_D,19.930641642584057
Sinic,2025,P_A,0.0
Japanese,2025,D,1.9224823057716869
Japanese,2025,A,0.16242607703311904
Japanese,2025,H_D,7.795085917459699
Japanese,2025,H_A,0.8339156140823033
Japanese,2025,P_D,13.105551549227895
Japanese,2025,P_A,0.0
Hindu,2025,D,1.2521553116207376
Hindu,2025,A,0.0
Hindu,2025,H_D,10.59406316398204
Hindu,2025,H_A,0.0
Hindu,2025,P_D,15.327769229523465
