rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold
p_D,0.0785769997561097,119.68589432151738,0.30682412456877767,Other Civilizations,domestic_PIs,104.59615384615385
h_D,0.0667603107412822,119.65983418573438,0.28498354367604967,Other Civilizations,domestic_PIs,104.59615384615385
beta,0.0810930216216328,119.40258065918648,0.06938349833114017,Other Civilizations,domestic_PIs,104.59615384615385
h_A,0.1880096745970342,119.38583009246811,0.0553451176236109,Other Civilizations,domestic_PIs,104.59615384615385
alpha,0.0418857380468176,119.35367477398574,0.028396262088339837,Other Civilizations,domestic_PIs,104.59615384615385
p_A,0.138629436111989,119.35207516442199,0.027055655026086593,Other Civilizations,domestic_PIs,104.59615384615385
d,0.0180790222463682,116.08636555161776,-2.7098830763961317,Other Civilizations,domestic_PIs,104.59615384615385
r,0.01735628821688806,80.85222789856951,1.0101010100805794,Other Western,domestic_active,57.16981132075472
I0,1.0299263651108157,80.84414267579601,1.0000000000000036,Other Western,domestic_active,57.16981132075472
h_D,0.1033348216480584,80.16797783027627,0.15525544415304648,Other Western,domestic_active,57.16981132075472
p_D,0.10729586082894,80.15561750036936,0.13981346803358374,Other Western,domestic_active,57.16981132075472
beta,0.1098612288668109,80.13354765323862,0.11224122239615404,Other Western,domestic_active,57.16981132075472
h_A,0.3106133312235,80.0721663603865,0.03555650074692513,Other Western,domestic_active,57.16981132075472
p_A,0.1656604433192,80.05775967211646,0.01755797336925814,Other Western,domestic_active,57.16981132075472
alpha,0.0916743894865453,80.00676909899153,-0.046145440572198416,Other Western,domestic_active,57.16981132075472
d,0.0236046218869592,78.1543009704692,-2.3604662409184596,Other Western,domestic_active,57.16981132075472
r,0.01735628821688806,59.93963966873914,1.01010101008059,Other Western,domestic_PIs,57.16981132075472
I0,1.0299263651108157,59.93364570478438,0.9999999999999997,Other Western,domestic_PIs,57.16981132075472
p_D,0.10729586082894,59.50617457618188,0.2796269360699594,Other Western,domestic_PIs,57.16981132075472
h_D,0.1033348216480584,59.468270258331636,0.21575069330422397,Other Western,domestic_PIs,57.16981132075472
beta,0.1098612288668109,59.395239919441046,0.09268018522464082,Other Western,domestic_PIs,57.16981132075472
h_A,0.3106133312235,59.37383823957548,0.05661413849907123,Other Western,domestic_PIs,57.16981132075472
p_A,0.1656604433192,59.361081160285885,0.03511594673887981,Other Western,domestic_PIs,57.16981132075472
alpha,0.0916743894865453,59.35460775734619,0.024206987518712784,Other Western,domestic_PIs,57.16981132075472
d,0.0236046218869592,57.77096296159425,-2.6445464729132344,Other Western,domestic_PIs,57.16981132075472
r,0.0030410715487505513,1217.55634819628,1.010101009985663,Sinic,domestic_active,112.34408602150538
I0,3.4179352873876163,1217.4345925628504,0.9999999999999891,Sinic,domestic_active,112.34408602150538
h_D,0.0894525045515004,1206.002308374214,0.05156243291757309,Sinic,domestic_active,112.34408602150538
beta,0.1203972804325936,1205.7052878574125,0.026921214095462546,Sinic,domestic_active,112.34408602150538
p_D,0.1656604433192,1205.697607445058,0.026284036827352475,Sinic,domestic_active,112.34408602150538
h_A,0.2371399981107351,1205.495360376724,0.009505349884715658,Sinic,domestic_active,112.34408602150538
p_A,0.1926914505264109,1205.4089293070558,0.002334912893840828,Sinic,domestic_active,112.34408602150538
alpha,0.0598241820788785,1205.2423392993485,-0.011485616669903637,Sinic,domestic_active,112.34408602150538
d,0.0055601921420545,1180.5150356920487,-2.0628957536858206,Sinic,domestic_active,112.34408602150538
