rate_name,current_rate,critical_factor,critical_rate,T_at_critical,is_within_bounds,direction,note,group,target,T_equilibrium,M_threshold
I0,19.212740526424486,0.042238026225711704,0.8115082382229115,132.49329758713137,True,1,crossing_found,United States,domestic_active,3136.825023004467,132.49329758713137
alpha,0.0949857566893328,20.0,1.899715133786656,2227.459217860007,False,-1,no_crossing_in_scanned_range,United States,domestic_PIs,3136.825023004467,132.49329758713137
beta,0.0330241686870576,0.001,3.3024168687057596e-05,1425.3478092836294,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,3136.825023004467,132.49329758713137
h_D,0.1493004191637231,0.001,0.00014930041916372312,1738.1341105419194,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,3136.825023004467,132.49329758713137
h_A,0.2011797390542625,0.001,0.0002011797390542625,2450.8250799729713,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,3136.825023004467,132.49329758713137
p_D,0.1433595518434746,0.001,0.0001433595518434746,399.94224878756415,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,3136.825023004467,132.49329758713137
p_A,0.1775058551350301,0.001,0.0001775058551350301,2719.387457730312,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,3136.825023004467,132.49329758713137
d,0.0110472699302869,5.712509827358515,0.06310763804224613,132.49329758713137,True,-1,crossing_found,United States,domestic_PIs,3136.825023004467,132.49329758713137
r,0.006829267638067904,0.001,6.829267638067904e-06,1407.350884529089,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,3136.825023004467,132.49329758713137
I0,19.212740526424486,0.04709542546683729,0.9048321894759086,132.49329758713137,True,1,crossing_found,United States,domestic_PIs,3136.825023004467,132.49329758713137
