rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold
d,0.0166246052696031,565.973014610472,-1.3067454849891935,Japanese,domestic_PIs,50.47533632286996
I,13.117647058823529,770.0040847233355,0.9999999999999674,Other Civilizations,domestic_active,104.59615384615385
beta,0.0638087403376918,762.8323028393386,0.05929074318615598,Other Civilizations,domestic_active,104.59615384615385
h_D,0.0667603107412822,762.7414019896607,0.04736744823277884,Other Civilizations,domestic_active,104.59615384615385
h_A,0.1664043229921079,762.4217481290577,0.0054390473821466345,Other Civilizations,domestic_active,104.59615384615385
p_D,0.1203701860906927,762.3802819042928,0.0,Other Civilizations,domestic_active,104.59615384615385
p_A,0.138629436111989,762.3802819042927,-1.491209051703779e-14,Other Civilizations,domestic_active,104.59615384615385
alpha,0.0438014679511068,761.9318257620289,-0.05882315596407564,Other Civilizations,domestic_active,104.59615384615385
d,0.0159000937378525,754.4267779459108,-1.0432462836677228,Other Civilizations,domestic_active,104.59615384615385
I,13.117647058823529,591.2026898887276,0.9999999999999691,Other Civilizations,domestic_PIs,104.59615384615385
h_D,0.0667603107412822,586.1760706989902,0.14126145424160758,Other Civilizations,domestic_PIs,104.59615384615385
p_D,0.1203701860906927,585.9014232110959,0.09434117334345213,Other Civilizations,domestic_PIs,104.59615384615385
beta,0.0638087403376918,585.639831818797,0.04965137224129325,Other Civilizations,domestic_PIs,104.59615384615385
