group,lever,factor,baseline_T,counterfactual_T,delta_T,delta_T_pct,baseline_margin,counterfactual_margin,delta_margin,baseline_P_D,counterfactual_P_D,delta_P_D
Other Western,p_A,0.95,80.0437056196,80.01674330276913,-0.026962316830875466,-0.03368449351784296,22.873894298845286,22.84693198201441,-0.026962316830875466,59.340243272063745,59.26640734575227,-0.07383592631147451
Other Western,p_A,1.05,80.0437056196,80.06916993407577,0.025464314475769356,0.03181301300165444,22.873894298845286,22.899358613321056,0.025464314475769356,59.340243272063745,59.410100239423734,0.06985696735998914
Other Western,p_A,1.1,80.0437056196,80.09325771187699,0.04955209227698276,0.061906294684149564,22.873894298845286,22.92344639112227,0.04955209227698276,59.340243272063745,59.47629144213482,0.13604817007107783
Other Western,p_A,1.2,80.0437056196,80.13772723575912,0.09402161615911098,0.11746284786706358,22.873894298845286,22.967915915004397,0.09402161615911098,59.340243272063745,59.59877318250045,0.2585299104367067
Other Western,d,0.9,80.0437056196,93.88209431115848,13.838388691558478,17.288540784610955,22.873894298845286,36.712282990403764,13.838388691558478,59.340243272063745,71.6640870268584,12.323843754794652
Other Western,d,0.95,80.0437056196,86.61740639293234,6.573700773332334,8.212639235586135,22.873894298845286,29.44759507217762,6.573700773332334,59.340243272063745,65.15774360195782,5.817500329894074
Other Western,d,1.05,80.0437056196,74.06115655929739,-5.982549060302617,-7.474103071557063,22.873894298845286,16.89134523854267,-5.982549060302617,59.340243272063745,54.111978432342305,-5.22826483972144
Other Western,d,1.1,80.0437056196,68.5880890609428,-11.455616558657198,-14.311701925819015,22.873894298845286,11.418277740188088,-11.455616558657198,59.340243272063745,49.39149835515885,-9.948744916904893
Other Western,d,1.2,80.0437056196,58.91183406933834,-21.131871550261664,-26.400416355895423,22.873894298845286,1.7420227485836222,-21.131871550261664,59.340243272063745,41.21616576154103,-18.124077510522717
Sinic,alpha,0.9,1205.3807847156936,1207.1094313924411,1.7286466767475304,0.14341083736084748,1093.0366986941883,1094.7653453709358,1.7286466767475304,1123.9246535996879,1123.617887859004,-0.3067657406838862
Sinic,alpha,0.95,1205.3807847156936,1206.2321215224295,0.8513368067358442,0.0706280386688464,1093.0366986941883,1093.8880355009242,0.8513368067358442,1123.9246535996879,1123.7735764943134,-0.15107710537449748
Sinic,alpha,1.05,1205.3807847156936,1204.5542844241381,-0.826500291555476,-0.06856756819384822,1093.0366986941883,1092.2101984026328,-0.826500291555476,1123.9246535996879,1124.0713211090467,0.1466675093588492
Sinic,alpha,1.1,1205.3807847156936,1203.7515492841858,-1.6292354315078228,-0.1351635476661511,1093.0366986941883,1091.4074632626805,-1.6292354315078228,1123.9246535996879,1124.2137691738226,0.289115574134712
Sinic,alpha,1.2,1205.3807847156936,1202.213389331245,-3.1673953844485823,-0.2627713519753559,1093.0366986941883,1089.8693033097397,-3.1673953844485823,1123.9246535996879,1124.4867152219315,0.5620616222436183
Sinic,beta,0.9,1205.3807847156936,1203.0362326570726,-2.3445520586210478,-0.1945071705431279,1093.0366986941883,1090.6921466355673,-2.3445520586210478,1123.9246535996879,1122.544758420933,-1.3798951787548503
Sinic,beta,0.95,1205.3807847156936,1204.2665928819438,-1.1141918337498282,-0.09243484282127713,1093.0366986941883,1091.9225068604385,-1.1141918337498282,1123.9246535996879,1123.2842169070836,-0.6404366926042258
Sinic,beta,1.05,1205.3807847156936,1206.3946789539104,1.0138942382168352,0.08411402032229813,1093.0366986941883,1094.0505929324052,1.0138942382168352,1123.9246535996879,1124.4810125181868,0.5563589184989723
Sinic,beta,1.1,1205.3807847156936,1207.3213766398749,1.9405919241812626,0.16099409819603017,1093.0366986941883,1094.9772906183696,1.9405919241812626,1123.9246535996879,1124.9655377290587,1.040884129370852
Sinic,beta,1.2,1205.3807847156936,1208.9550720915443,3.574287375850645,0.2965276550923028,1093.0366986941883,1096.610986070039,3.574287375850645,1123.9246535996879,1125.7578563063942,1.8332027067062882
Sinic,h_D,0.9,1205.3807847156936,1203.4247643204822,-1.9560203952114534,-0.16227406476143627,1093.0366986941883,1091.0806782989769,-1.9560203952114534,1123.9246535996879,1119.0388929334717,-4.885760666216129
Sinic,h_D,0.95,1205.3807847156936,1204.4364570225805,-0.9443276931131095,-0.07834268681625307,1093.0366986941883,1092.0923710010752,-0.9443276931131095,1123.9246535996879,1121.5654804127623,-2.3591731869255455
Sinic,h_D,1.05,1205.3807847156936,1206.2642606156512,0.8834758999576025,0.07329434077265326,1093.0366986941883,1093.920174594146,0.8834758999576025,1123.9246535996879,1126.1325184906343,2.207864890946439
Sinic,h_D,1.1,1205.3807847156936,1207.0925841862747,1.711799470581127,0.14201317063345087,1093.0366986941883,1094.7484981647694,1.711799470581127,1123.9246535996879,1128.2031791962584,4.278525596570489
Sinic,h_D,1.2,1205.3807847156936,1208.6032222618248,3.222437546131232,0.26733772323169147,1093.0366986941883,1096.2591362403195,3.222437546131232,1123.9246535996879,1131.9810529683784,8.056399368690563
Sinic,h_A,0.9,1205.3807847156936,1205.0815316175185,-0.29925309817508605,-0.02482643675505987,1093.0366986941883,1092.7374455960132,-0.29925309817508605,1123.9246535996879,1122.9475063647953,-0.9771472348925272
Sinic,h_A,0.95,1205.3807847156936,1205.2369879901278,-0.143796725565835,-0.011929568430921316,1093.0366986941883,1092.8929019686225,-0.143796725565835,1123.9246535996879,1123.455090780869,-0.4695628188187584
Sinic,h_A,1.05,1205.3807847156936,1205.514186223852,0.1334015081583857,0.01106716730927898,1093.0366986941883,1093.1701002023467,0.1334015081583857,1123.9246535996879,1124.3603127827441,0.4356591830562593
Sinic,h_A,1.1,1205.3807847156936,1205.6382804088119,0.25749569311824416,0.02136218665365387,1093.0366986941883,1093.2941943873066,0.25749569311824416,1123.9246535996879,1124.7656122679343,0.8409586682464578
Sinic,h_A,1.2,1205.3807847156936,1205.8621887875304,0.4814040718367778,0.03993792484010137,1093.0366986941883,1093.518102766025,0.4814040718367778,1123.9246535996879,1125.4969990627815,1.5723454630935976
Sinic,p_D,0.9,1205.3807847156936,1205.2038530326586,-0.17693168303503626,-0.014678488762932134,1093.0366986941883,1092.8597670111533,-0.17693168303503626,1123.9246535996879,1120.458823954878,-3.465829644809901
Sinic,p_D,0.95,1205.3807847156936,1205.296945861863,-0.08383885383068446,-0.006955383302419165,1093.0366986941883,1092.9528598403576,-0.08383885383068446,1123.9246535996879,1122.2798324507094,-1.644821148978508
Sinic,p_D,1.05,1205.3807847156936,1205.456684149683,0.07589943398943433,0.0062967184272259905,1093.0366986941883,1093.1125981281778,0.07589943398943433,1123.9246535996879,1125.417677424632,1.4930238249442027
Sinic,p_D,1.1,1205.3807847156936,1205.5257209277336,0.14493621203996554,0.012024101750896157,1093.0366986941883,1093.1816349062283,0.14493621203996554,1123.9246535996879,1126.7789906330943,2.8543370334064093
Sinic,p_D,1.2,1205.3807847156936,1205.6466207210467,0.26583600535309415,0.022054110097316292,1093.0366986941883,1093.3025346995414,0.26583600535309415,1123.9246535996879,1129.1705485582706,5.245894958582767
Sinic,p_A,0.9,1205.3807847156936,1205.3657653199182,-0.015019395775425437,-0.0012460291358442367,1093.0366986941883,1093.021679298413,-0.015019395775425437,1123.9246535996879,1123.6296528376374,-0.29500076205044934
Sinic,p_A,0.95,1205.3807847156936,1205.3735100865551,-0.007274629138464661,-0.00060351295048896,1093.0366986941883,1093.0294240650499,-0.007274629138464661,1123.9246535996879,1123.7817520353726,-0.14290156431525247
Sinic,p_A,1.05,1205.3807847156936,1205.3876307772423,0.006846061548685611,0.0005679584107772511,1093.0366986941883,1093.043544755737,0.006846061548685611,1123.9246535996879,1124.059167355353,0.13451375566523893
Sinic,p_A,1.1,1205.3807847156936,1205.3940849856908,0.013300269997216674,0.001103408164943805,1093.0366986941883,1093.0499989641855,0.013300269997216674,1123.9246535996879,1124.186010679037,0.26135707934918173
Sinic,p_A,1.2,1205.3807847156936,1205.4059452319952,0.02516051630163929,0.0020873500408067117,1093.0366986941883,1093.06185921049,0.02516051630163929,1123.9246535996879,1124.419168913048,0.4945153133601252
Sinic,d,0.9,1205.3807847156936,1348.9848612239716,143.604076508278,11.913586007773395,1093.0366986941883,1236.6407752024663,143.604076508278,1123.9246535996879,1266.6176447989906,142.6929911993027
Sinic,d,0.95,1205.3807847156936,1273.4095593772727,68.02877466157906,5.643758016071629,1093.0366986941883,1161.0654733557674,68.02877466157906,1123.9246535996879,1191.4982303709965,67.57357677130858
Sinic,d,1.05,1205.3807847156936,1143.8202751675672,-61.56050954812645,-5.107142102206845,1093.0366986941883,1031.4761891460619,-61.56050954812645,1123.9246535996879,1062.818662163911,-61.10599143577679
Sinic,d,1.1,1205.3807847156936,1087.8458172606224,-117.53496745507118,-9.750857898634372,1093.0366986941883,975.501731239117,-117.5349674550713,1123.9246535996879,1007.2980522606555,-116.62660133903239
Sinic,d,1.2,1205.3807847156936,989.8613859601088,-215.5193987555848,-17.879777203053568,1093.0366986941883,877.5172999386034,-215.51939875558492,1123.9246535996879,910.2193448122617,-213.70530878742613
United States,alpha,0.9,528.7246553687658,531.8333615596739,3.1087061909081513,0.5879631599059711,396.2313577816344,399.34006397254257,3.1087061909081513,473.97424134863167,475.8883736017557,1.9141322531240235
United States,alpha,0.95,528.7246553687658,530.2604554482322,1.5358000794664122,0.29047256712385555,396.2313577816344,397.7671578611008,1.5358000794664122,473.97424134863167,474.91994734128707,0.9457059926554052
United States,alpha,1.05,528.7246553687658,527.2246646821433,-1.499990686622482,-0.28369978047955685,396.2313577816344,394.73136709501193,-1.499990686622482,473.97424134863167,473.05046534197646,-0.9237760066552028
United States,alpha,1.1,528.7246553687658,525.7592464105678,-2.9654089581979406,-0.5608607293203829,396.2313577816344,393.2659488234365,-2.9654089581979406,473.97424134863167,472.1478652570666,-1.8263760915650664
United States,alpha,1.2,528.7246553687658,522.9274574928914,-5.7971978758743035,-1.0964493176190118,396.2313577816344,390.4341599057601,-5.7971978758743035,473.97424134863167,470.403345602568,-3.570895746063684
United States,beta,0.9,528.7246553687658,525.4870155086348,-3.237639860130912,-0.6123489470852799,396.2313577816344,392.9937179215035,-3.237639860130912,473.97424134863167,470.98443982292065,-2.989801525711016
United States,beta,0.95,528.7246553687658,527.1687677277395,-1.5558876410262883,-0.29427181524968127,396.2313577816344,394.6754701406081,-1.5558876410262883,473.97424134863167,472.54068077305595,-1.4335605755757115
United States,beta,1.05,528.7246553687658,530.1682592266556,1.4436038578897978,0.2730350936411199,396.2313577816344,397.6749616395242,1.4436038578897978,473.97424134863167,475.298485560574,1.3242442119423572
United States,beta,1.1,528.7246553687658,531.5112754561543,2.786620087388542,0.5270456104311947,396.2313577816344,399.01797786902296,2.786620087388542,473.97424134863167,476.52492029010295,2.55067894147129
United States,beta,1.2,528.7246553687658,533.9347402288962,5.210084860130451,0.9854060723717547,396.2313577816344,401.44144264176487,5.210084860130451,473.97424134863167,478.72290954342196,4.748668194790298
