group,lever,direction,lever_change_pct,margin_gain,normalised_margin_gain_per_10pct
Japanese,alpha,increase,10.000000000000009,-0.46068605267089424,-0.46068605267089385
Japanese,alpha,increase,5.000000000000004,-0.23204118012984054,-0.4640823602596807
Japanese,beta,decrease,-5.000000000000004,-0.2795415756076238,-0.5590831512152472
Japanese,p_D,decrease,-5.000000000000004,-0.29053999411434006,-0.5810799882286796
Japanese,beta,decrease,-9.999999999999998,-0.587087334718376,-0.5870873347183762
Japanese,p_D,decrease,-9.999999999999998,-0.6128784370879714,-0.6128784370879715
Japanese,h_D,decrease,-5.000000000000004,-0.5077711858274654,-1.0155423716549299
Japanese,h_D,decrease,-9.999999999999998,-1.0575932372999546,-1.0575932372999548
Japanese,d,increase,19.999999999999996,-41.2512226955817,-20.625611347790855
Japanese,d,increase,10.000000000000009,-22.391642960735965,-22.391642960735943
Japanese,d,increase,5.000000000000004,-11.70094387849906,-23.4018877569981
Other Civilizations,d,decrease,-9.999999999999998,25.269246038943947,25.269246038943955
Other Civilizations,d,decrease,-5.000000000000004,11.994807342553088,23.989614685106154
Other Civilizations,h_D,increase,5.000000000000004,0.5907846280742604,1.1815692561485196
Other Civilizations,h_D,increase,10.000000000000009,1.1469115764014077,1.1469115764014066
Other Civilizations,h_D,increase,19.999999999999996,2.166814182331393,1.0834070911656968
Other Civilizations,beta,increase,5.000000000000004,0.49374401690411673,0.9874880338082326
Other Civilizations,beta,increase,10.000000000000009,0.9482848334295682,0.9482848334295673
Other Civilizations,beta,increase,19.999999999999996,1.7566824256397808,0.8783412128198906
Other Civilizations,alpha,decrease,-9.999999999999998,0.8690941279261324,0.8690941279261326
Other Civilizations,alpha,decrease,-5.000000000000004,0.428877510883666,0.8577550217673312
Other Civilizations,p_D,increase,5.000000000000004,0.2635114339804545,0.5270228679609086
Other Civilizations,p_D,increase,10.000000000000009,0.5037798465700689,0.5037798465700685
Other Civilizations,p_D,increase,19.999999999999996,0.9258914503214442,0.4629457251607222
Other Civilizations,h_A,increase,5.000000000000004,0.08759391004497274,0.17518782008994532
Other Civilizations,h_A,increase,10.000000000000009,0.16919276903527702,0.16919276903527689
Other Civilizations,h_A,increase,19.999999999999996,0.316710111858157,0.15835505592907853
