pop1,pop2,region1,region2,nean_corr,geo_dist_km,max_admix_eur,any_admixed,same_continent,continent_pair,nean_resid_uncorrected,nean_resid_corrected,nean_perm_pval,nean_fdr_pval,deni_corr,deni_resid_uncorrected,deni_resid_corrected,deni_perm_pval,deni_fdr_pval
Colombian,Kalash,AMERICA,CENTRAL_SOUTH_ASIA,0.307338679662144,14634.918711803472,0.0,0,0,AMR-SAS,-0.023105232635306006,-0.009609230984756967,0.5362,0.8341910485933504,-0.0403479916586332,-0.13805437678837554,-0.11696365517927929,0.599,0.852619801980198
Colombian,Karitiana,AMERICA,AMERICA,0.6805320071225094,1962.6749167136777,0.0,0,1,AMR-AMR,0.02890637978292332,-0.13008641108904517,0.6433,0.8341910485933504,0.6149889275613221,0.16755329035974825,-0.009134736042006875,0.4686,0.8470827956989248
Colombian,Lahu,AMERICA,EAST_ASIA,0.4027410577520786,17264.47247710769,0.0,0,0,AMR-EAS,0.13894395258622477,0.12658581644286632,0.3561,0.8341910485933504,0.1611283888521263,0.13599256711217997,0.12972663523836017,0.3499,0.8470827956989248
Colombian,MXL,AMERICA,AMERICA,0.7645916510634396,3737.0564235707143,0.48,1,1,AMR-AMR,0.15793824054091132,-0.22046087547190263,0.7523,0.8341910485933504,0.724690212458328,0.3262240495911772,-0.11298322550040563,0.5926,0.8515348292029471
Colombian,Makrani,AMERICA,CENTRAL_SOUTH_ASIA,0.3058149779874797,14622.101187500084,0.0,0,0,AMR-SAS,-0.02495379820186855,-0.011331772872363421,0.5383,0.8341910485933504,0.0989406118059858,0.0008804879650474856,0.022104557131247607,0.4433,0.8470827956989248
Colombian,Maya,AMERICA,AMERICA,0.8106486817401845,2191.292453011112,0.0,0,1,AMR-AMR,0.1648174325378916,0.003576842300294314,0.5189,0.8341910485933504,0.7428475240334188,0.30172128564650375,0.12265482880414369,0.3565,0.8470827956989248
Colombian,Miao,AMERICA,EAST_ASIA,0.458649316572754,16746.181942619536,0.0,0,0,AMR-EAS,0.18171598664286015,0.1744537550110356,0.3014,0.8341910485933504,0.1398711643873245,0.10043153316316611,0.0995576547786301,0.3794,0.8470827956989248
Colombian,Mongolian,AMERICA,EAST_ASIA,0.5015644503109932,14558.65439403589,0.0,0,0,AMR-EAS,0.16918759663605787,0.18343343964993541,0.2913,0.8341910485933504,0.2120516040444806,0.11224047225393302,0.1341246123288568,0.3464,0.8470827956989248
Colombian,Mozabite,AMERICA,MIDDLE_EAST,0.1074007927448696,8922.679336289302,0.0,0,0,AMR-WAS,-0.3678214925878083,-0.29816196012265295,0.8656,0.8799582938388626,-0.0896873515093998,-0.34504041995405066,-0.2645222185689968,0.8235,0.8943835443037974
Colombian,Naxi,AMERICA,EAST_ASIA,0.4419229569148996,16762.042958286154,0.0,0,0,AMR-EAS,0.16539162905318633,0.1579734497126643,0.3229,0.8341910485933504,0.0615443640824026,0.02254246600447174,0.021503576995241858,0.4436,0.8470827956989248
Colombian,NorthernHan,AMERICA,EAST_ASIA,0.4870976199955004,15187.850749722626,0.0,0,0,AMR-EAS,0.17066793147027848,0.17872742853679824,0.2962,0.8341910485933504,0.1828942447945238,0.10044770718625576,0.11578598122780556,0.3622,0.8470827956989248
Colombian,Orcadian,AMERICA,EUROPE,0.1960941831118754,8851.85204396074,0.0,0,0,AMR-EUR,-0.2809232406027433,-0.21056732436343087,0.7407,0.8341910485933504,-0.0392216347612072,-0.2965293985520714,-0.21527434298326525,0.7506,0.863290616621984
Colombian,Oroqen,AMERICA,EAST_ASIA,0.5221322215892593,13813.410701866816,0.0,0,0,AMR-EAS,0.1708669491744681,0.1924401316638139,0.2806,0.8341910485933504,0.207312540148723,0.08693413366807437,0.11657144225242383,0.3614,0.8470827956989248
Colombian,PEL,AMERICA,AMERICA,0.8452592806151735,1560.6450472694855,0.16,1,1,AMR-AMR,0.18344408897630493,-0.038916008305662775,0.5626,0.8341910485933504,0.7924138077689741,0.3338829290438957,0.08002429783261344,0.3987,0.8470827956989248
Colombian,PJL,AMERICA,CENTRAL_SOUTH_ASIA,0.4994049520132858,15057.14578429311,0.0,0,0,AMR-SAS,0.1796625080171313,0.1890071144551157,0.2851,0.8341910485933504,0.1882603834942225,0.10220664336200594,0.11890471102897268,0.3591,0.8470827956989248
Colombian,PUR,AMERICA,AMERICA,0.5024402090619284,2078.091894443121,0.64,1,1,AMR-AMR,-0.14626014131396115,-0.5756682076087589,1.0,1.0,0.3996918545890757,-0.04455849877875828,-0.5478598155042727,1.0,1.0
Colombian,Palestinian,AMERICA,MIDDLE_EAST,0.2277488052885551,11871.27933255183,0.0,0,0,AMR-WAS,-0.1727403531341283,-0.13207186531249906,0.6444,0.8341910485933504,0.0281918508998218,-0.14578559945961916,-0.09594326004848812,0.5705,0.8515348292029471
Colombian,PapuanHighlands,AMERICA,OCEANIA,0.0916811957560482,15446.938884558833,0.0,0,0,AMR-OCE,-0.2181818284246947,-0.21266972188017358,0.7432,0.8341910485933504,-0.1350538160595255,-0.21035002566889077,-0.19770718399300286,0.7265,0.863290616621984
Colombian,PapuanSepik,AMERICA,OCEANIA,0.1083534391314395,15679.184390371252,0.0,0,0,AMR-OCE,-0.1956232549664996,-0.19239461848770475,0.7186,0.8341910485933504,-0.1502648394102322,-0.21915152531107365,-0.20892485778203376,0.7417,0.863290616621984
Colombian,Pathan,AMERICA,CENTRAL_SOUTH_ASIA,0.4010424140408538,14765.127015483204,0.0,0,0,AMR-SAS,0.07389866917742899,0.08611444470381008,0.4055,0.8341910485933504,0.1004485935441233,0.006335704041185358,0.026071799062544726,0.4403,0.8470827956989248
Colombian,Pima,AMERICA,AMERICA,0.6855242263766336,4542.207204795451,0.0,0,1,AMR-AMR,0.0992775972389045,-0.08507751331629876,0.6075,0.8341910485933504,0.4550851672805637,0.07883959810431751,-0.1246846816131717,0.6152,0.8598434622467772
Colombian,Russian,AMERICA,EUROPE,0.3537760348662654,11290.302053063131,0.0,0,0,AMR-EUR,-0.061438162156053966,-0.015057425040563066,0.5428,0.8341910485933504,0.0685550920141595,-0.12145619992154909,-0.06556964330287189,0.5262,0.8470827956989248
Colombian,STU,AMERICA,CENTRAL_SOUTH_ASIA,0.4929444044111341,17206.27641103743,0.0,0,0,AMR-SAS,0.22767230297694813,0.21588635863704186,0.2499,0.8341910485933504,0.1356875857046901,0.10894566586646051,0.10328517877744012,0.3752,0.8470827956989248
Colombian,Sardinian,AMERICA,EUROPE,0.1610327063890075,9438.765944332672,0.0,0,0,AMR-EUR,-0.3011092133381825,-0.2365239160736907,0.7751,0.8385683183183184,-0.0474458561284215,-0.2885559391670284,-0.2134068626463153,0.7479,0.863290616621984
Colombian,She,AMERICA,EAST_ASIA,0.4503368883664975,16411.776301339407,0.0,0,0,AMR-EAS,0.16492794992378967,0.16095364099687176,0.3181,0.8341910485933504,0.0738172479702911,0.02514867223523115,0.027753794497854145,0.4384,0.8470827956989248
Colombian,Sindhi,AMERICA,CENTRAL_SOUTH_ASIA,0.4062214130777485,15120.178673011427,0.0,0,0,AMR-SAS,0.0880765560306751,0.09680141435322864,0.3913,0.8341910485933504,0.0680985844362096,-0.016215570711386837,-0.00017326788081416244,0.4617,0.8470827956989248
Colombian,Surui,AMERICA,AMERICA,0.6291244512748841,2200.5018763673247,0.0,0,1,AMR-AMR,-0.01647338240637497,-0.17780452097334876,0.7012,0.8341910485933504,0.5416267306973404,0.10075465446153775,-0.07840761293501508,0.5441,0.8470827956989248
Colombian,TSI,AMERICA,EUROPE,0.2784348910276285,9612.522394052472,0.0,0,0,AMR-EUR,-0.1793031208026616,-0.11642622108185569,0.6313,0.8341910485933504,0.1070821697157048,-0.12923257366673882,-0.055891178376250183,0.5144,0.8470827956989248
Colombian,Tu,AMERICA,EAST_ASIA,0.5203276200877814,15729.07603377383,0.0,0,0,AMR-EAS,0.2176154442435489,0.22035353915581846,0.2431,0.8341910485933504,0.1384720290908759,0.07096225539389997,0.0806698734863904,0.398,0.8470827956989248
Colombian,Tujia,AMERICA,EAST_ASIA,0.4637253107175565,16527.118037392436,0.0,0,0,AMR-EAS,0.18123974221631112,0.17613137732269252,0.2986,0.8341910485933504,0.1271086029162098,0.08162323449113884,0.08302839501616427,0.3962,0.8470827956989248
Colombian,Tuscan,AMERICA,EUROPE,0.1460072116492005,9636.56310437078,0.0,0,0,AMR-EUR,-0.31112148136622764,-0.24848095324787156,0.7934,0.8404162962962963,-0.1346856911874653,-0.3703369577796223,-0.29724567084985193,0.8556,0.908995542347697
Colombian,Uygur,AMERICA,CENTRAL_SOUTH_ASIA,0.5034523225618719,14652.183921320662,0.0,0,0,AMR-SAS,0.17344600203530003,0.18677224974820844,0.2876,0.8341910485933504,0.1379634308151998,0.04073353184757261,0.06164463425271738,0.4147,0.8470827956989248
Colombian,Xibo,AMERICA,EAST_ASIA,0.5140635759452646,14411.566943485646,0.0,0,0,AMR-EAS,0.17795874793580713,0.19365077518993756,0.2789,0.8341910485933504,0.1922430781840982,0.08837261918189915,0.11178698863242315,0.3668,0.8470827956989248
Colombian,Yakut,AMERICA,EAST_ASIA,0.570158961515756,12566.103999162966,0.0,0,0,AMR-EAS,0.18728033692467516,0.221117212131952,0.242,0.8341910485933504,0.2758246796541598,0.12102303706043821,0.16363674403717426,0.3132,0.8470827956989248
Colombian,Yi,AMERICA,EAST_ASIA,0.4974748100461644,16783.312682269476,0.0,0,0,AMR-EAS,0.22148256954245182,0.21385526332194016,0.2532,0.8341910485933504,0.2042733879527147,0.16585849283816928,0.16459832352033105,0.3123,0.8470827956989248
Dai,Daur,EAST_ASIA,EAST_ASIA,0.7569637238627335,3729.143758426695,0.0,0,1,EAS-EAS,0.15010976453427893,-0.026251193303847287,0.5519,0.8341910485933504,0.3816216595302911,-0.017062877486494155,-0.2121284235376792,0.746,0.863290616621984
Dai,Druze,EAST_ASIA,MIDDLE_EAST,0.1729557258166068,6437.242246241066,0.0,0,0,EAS-WAS,-0.3652606874794505,-0.27116399238538774,0.8223,0.8504500964320155,0.049174286755587,-0.2747720054803365,-0.1683964734245136,0.6835,0.863290616621984
Dai,FIN,EAST_ASIA,EUROPE,0.3181549993375393,7171.590342816583,0.0,0,0,EAS-EUR,-0.20144914726684948,-0.1145726646392774,0.6302,0.8341910485933504,0.0941448721895618,-0.20953484257763888,-0.11079912632589839,0.5893,0.8515348292029471
Dai,French,EAST_ASIA,EUROPE,0.1978363777337307,8935.140898560423,0.0,0,0,EAS-EUR,-0.2770700656685785,-0.20753305701424468,0.7372,0.8341910485933504,-0.0162048172064602,-0.2712139707988405,-0.19082541370758463,0.7149,0.863290616621984
Dai,GBR,EAST_ASIA,EUROPE,0.2304883455559913,8863.90607875764,0.0,0,0,EAS-EUR,-0.2462235651309546,-0.17598616583574256,0.6993,0.8341910485933504,0.057282667146926,-0.19969242875637735,-0.11856277775520582,0.6026,0.852623350923483
Dai,GIH,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.5150120665373054,2829.575388133695,0.0,0,0,EAS-SAS,-0.11464171550923141,0.01492606114046191,0.5075,0.8341910485933504,0.1113202985794492,-0.3121905737270619,-0.16828255482070847,0.6832,0.863290616621984
Dai,Han,EAST_ASIA,EAST_ASIA,0.8783128625023777,2614.909095728645,0.0,0,1,EAS-EAS,0.243218300664096,0.07781265276647997,0.4173,0.8341910485933504,0.6931916608524704,0.2637564168954596,0.08028284966907628,0.3984,0.8470827956989248
Dai,Hazara,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.6790904807014705,3555.8699118698623,0.0,0,0,EAS-SAS,0.0678448451940401,0.19027159322382114,0.2836,0.8341910485933504,0.3134316326443053,-0.09003492512111888,0.04631706360454296,0.4255,0.8470827956989248
Dai,Hezhen,EAST_ASIA,EAST_ASIA,0.7578261217378766,4122.010408203982,0.0,0,1,EAS-EAS,0.16092948223365233,-0.01929419506356722,0.5473,0.8341910485933504,0.3636424909669873,-0.024199691545553403,-0.22335243936639237,0.761,0.8651537850714665
Dai,IBS,EAST_ASIA,EUROPE,0.2269072271915785,9642.025798725756,0.0,0,0,EAS-EUR,-0.2300830122421436,-0.1674961940933052,0.6891,0.8341910485933504,0.0746521822130431,-0.1608483246524265,-0.08781386905218594,0.5579,0.850083747338538
Dai,ITU,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.5599190780364002,2268.2389801751365,0.0,0,0,EAS-SAS,-0.08396193899227766,0.051124975174810516,0.4592,0.8341910485933504,0.1417236326404155,-0.29727903143481954,-0.1475311298067335,0.649,0.8598434622467772
Dai,JPT,EAST_ASIA,EAST_ASIA,0.8601569108458317,4179.368268640493,0.0,0,1,EAS-EAS,0.26471402304367664,0.08392639529719981,0.4092,0.8341910485933504,0.6159831138935904,0.22972389663608006,0.02997442433172337,0.4371,0.8470827956989248
Dai,Japanese,EAST_ASIA,EAST_ASIA,0.8318409897574754,4179.368268640493,0.0,0,1,EAS-EAS,0.2363981019553204,0.055610474208843574,0.4497,0.8341910485933504,0.5205104752397259,0.1342512579822156,-0.06549821432214109,0.5261,0.8470827956989248
Dai,KHV,EAST_ASIA,EAST_ASIA,0.9129433557354654,842.0400354847314,0.0,0,1,EAS-EAS,0.23291491048066393,0.08494035738661754,0.4076,0.8341910485933504,0.758812773168131,0.2804497954580306,0.11542033277577501,0.3626,0.8470827956989248
Dai,Kalash,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.2962441323971261,3214.469349792598,0.0,0,0,EAS-SAS,-0.3236543999308984,-0.19787095416352912,0.7256,0.8341910485933504,-0.0425307139447909,-0.4554192624139015,-0.3155155011408014,0.8732,0.9185944090240314
Dai,Karitiana,EAST_ASIA,AMERICA,0.4278351919710318,17824.232116348627,0.0,0,0,AMR-EAS,0.17822535812428192,0.16036358747253054,0.3185,0.8341910485933504,0.0443508052797509,0.03466325956236529,0.022573848934664763,0.4431,0.8470827956989248
Dai,Lahu,EAST_ASIA,EAST_ASIA,0.7571695571284387,174.60271276347473,0.0,0,1,EAS-EAS,0.060224718260865395,-0.08118749838731043,0.6046,0.8341910485933504,0.5019293293258915,0.005146381210031081,-0.15293937421657988,0.6577,0.8613697885196374
Dai,MXL,EAST_ASIA,AMERICA,0.5611242310654798,14484.880136969005,0.48,1,0,AMR-EAS,0.22687754732778298,0.039888389330240415,0.4765,0.8341910485933504,0.2651856658069401,0.16333850818202889,-0.05806924806486918,0.5174,0.8470827956989248
Dai,Makrani,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.288589716176751,3801.167334226981,0.0,0,0,EAS-SAS,-0.3164387846162572,-0.19642383490822574,0.7228,0.8341910485933504,0.0418911372610094,-0.354805689315267,-0.22100566080134093,0.7581,0.8651537850714665
Dai,Maya,EAST_ASIA,AMERICA,0.5292067464064264,15677.20010659575,0.0,0,0,AMR-EAS,0.22517976005745022,0.22842790628988874,0.2304,0.8341910485933504,0.1312872462650114,0.06234579799596382,0.07259310908984515,0.4049,0.8470827956989248
Dai,Miao,EAST_ASIA,EAST_ASIA,0.814129089737856,1131.121563857605,0.0,0,1,EAS-EAS,0.1414275001347567,-0.00938934269180669,0.536,0.8341910485933504,0.5555349660686191,0.08515007561286908,-0.0828868567413723,0.55,0.8470827956989248
Dai,Mongolian,EAST_ASIA,EAST_ASIA,0.7794785806701328,2959.293754931779,0.0,0,1,EAS-EAS,0.1531125484644582,-0.01567913722809733,0.5433,0.8341910485933504,0.4045795991672629,-0.015351298816322745,-0.20240768374773294,0.7338,0.863290616621984
Dai,Mozabite,EAST_ASIA,MIDDLE_EAST,0.0873294525276948,9329.991357055507,0.0,0,0,EAS-WAS,-0.37756939083982305,-0.311914606727393,0.8894,0.8998882075471698,-0.1062490264718151,-0.35036107630241237,-0.2740803596033725,0.8327,0.8969218045112782
Dai,Naxi,EAST_ASIA,EAST_ASIA,0.7441370060963909,667.1695598673523,0.0,0,1,EAS-EAS,0.059676417633392376,-0.0865787846596352,0.6084,0.8341910485933504,0.3771026083181524,-0.10608645399354066,-0.26929664563864225,0.8279,0.8960756429652043
Dai,NorthernHan,EAST_ASIA,EAST_ASIA,0.7953228738169749,2614.909095728645,0.0,0,1,EAS-EAS,0.16022831197869314,-0.005177335918922887,0.53,0.8341910485933504,0.531172292227018,0.10173704827000718,-0.08173651895637613,0.5484,0.8470827956989248
Dai,Orcadian,EAST_ASIA,EUROPE,0.1582241919067545,8731.07551174228,0.0,0,0,EAS-EUR,-0.32185434824328174,-0.2503109403666248,0.7958,0.8408104719764011,-0.0457554870986057,-0.3063964479904409,-0.22388488959428668,0.7619,0.8651537850714665
Dai,Oroqen,EAST_ASIA,EAST_ASIA,0.7489780294805768,3989.562295877373,0.0,0,1,EAS-EAS,0.14872445393889755,-0.03019697512448949,0.5557,0.8341910485933504,0.3168740983048447,-0.07462339419157266,-0.2723982134980022,0.8314,0.8969218045112782
Dai,PEL,EAST_ASIA,AMERICA,0.5950979934147921,18964.589791053968,0.16,1,0,AMR-EAS,0.3743908574363741,0.27799681184490227,0.1641,0.8341910485933504,0.2127129965195148,0.23449710200438945,0.12919080444188136,0.3502,0.8470827956989248
Dai,PJL,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.5348244044502954,2924.300316950052,0.0,0,0,EAS-SAS,-0.09242854664740252,0.03620788134745434,0.4826,0.8341910485933504,0.1702702462782076,-0.25062640245091783,-0.1077038576154942,0.5852,0.8515348292029471
Dai,PUR,EAST_ASIA,AMERICA,0.3746833497779443,15414.787116497097,0.64,1,0,AMR-EAS,0.06400542965811706,-0.19944682281829068,0.7271,0.8341910485933504,0.1492025838882653,0.07301904808956527,-0.23941616401103177,0.7889,0.880051401869159
Dai,Palestinian,EAST_ASIA,MIDDLE_EAST,0.1841629639404315,6472.405680277514,0.0,0,0,EAS-WAS,-0.35316222186401347,-0.2594112585366408,0.8065,0.8422310126582279,-0.0189107181568675,-0.34188656808717427,-0.23587686003270747,0.7829,0.8769297650130549
Dai,PapuanHighlands,EAST_ASIA,OCEANIA,0.2086190445443037,5754.571676785002,0.0,0,0,EAS-OCE,-0.3468998534460308,-0.24609104650871755,0.7904,0.839223293768546,-0.1449540548189297,-0.48774072540677776,-0.3742630064863962,0.9059,0.9246358230256898
Dai,PapuanSepik,EAST_ASIA,OCEANIA,0.234288547788946,5448.072110156886,0.0,0,0,EAS-OCE,-0.3289986711129096,-0.2251763178720624,0.7584,0.8341910485933504,-0.1529262231033555,-0.5041716848832358,-0.38750528712785837,0.913,0.9261901275389703
Dai,Pathan,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.3987349616685615,3145.466966698997,0.0,0,0,EAS-SAS,-0.2229124561845809,-0.0964505694040827,0.617,0.8341910485933504,0.034706526663006,-0.3800863532110804,-0.2394647232605286,0.7889,0.880051401869159
Dai,Pima,EAST_ASIA,AMERICA,0.4599538396640299,13738.46382791267,0.0,0,0,AMR-EAS,0.10678901686945774,0.12909908743160126,0.3535,0.8341910485933504,0.085235411308988,-0.03721138294867464,-0.006794361970745691,0.467,0.8470827956989248
Dai,Russian,EAST_ASIA,EUROPE,0.295125517116112,6367.118533799985,0.0,0,0,EAS-EUR,-0.24486820212442806,-0.1500820409513698,0.6679,0.8341910485933504,0.0329872420069987,-0.2928943281403253,-0.18578926161842757,0.7085,0.863290616621984
Dai,STU,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.5687117431940067,2532.8689553711906,0.0,0,0,EAS-SAS,-0.06846214992990851,0.06402288557115232,0.4365,0.8341910485933504,0.1317840618186357,-0.29991533025539585,-0.15292051572069873,0.6577,0.8613697885196374
Dai,Sardinian,EAST_ASIA,EUROPE,0.1444934174841327,8608.250528604003,0.0,0,0,EAS-EUR,-0.3386981576873461,-0.265947117519427,0.8153,0.8472075471698114,0.0090439723538233,-0.2549867188954194,-0.1711973465419719,0.6878,0.863290616621984
Dai,She,EAST_ASIA,EAST_ASIA,0.8143968631911769,2039.3801879666933,0.0,0,1,EAS-EAS,0.1647153533237753,0.004968385572573064,0.5172,0.8341910485933504,0.5582961872073295,0.11297746612408976,-0.06450856621831935,0.5248,0.8470827956989248
Dai,Sindhi,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.4054744287444595,3258.7996143215832,0.0,0,0,EAS-SAS,-0.21330054009947164,-0.08795295564921835,0.6096,0.8341910485933504,0.0852587961776203,-0.3264063233148575,-0.1869637534809768,0.7101,0.863290616621984
Dai,Surui,EAST_ASIA,AMERICA,0.3722601988851181,17703.197347895537,0.0,0,0,AMR-EAS,0.11958270353026546,0.10291096353037932,0.3835,0.8341910485933504,-0.0144484792976072,-0.027476348933175933,-0.03830657016393593,0.4945,0.8470827956989248
Dai,TSI,EAST_ASIA,EUROPE,0.2228411211440271,8341.704581560285,0.0,0,0,EAS-EUR,-0.2671061387975162,-0.19173438186228708,0.7182,0.8341910485933504,0.0468880752216926,-0.22449876512077524,-0.13793637279459975,0.6355,0.8598434622467772
Dai,Tu,EAST_ASIA,EAST_ASIA,0.7875876585310106,1734.386788833734,0.0,0,1,EAS-EAS,0.13017600200654977,-0.026572228289096667,0.5527,0.8341910485933504,0.3511689440288509,-0.10256700095651627,-0.27688002392952316,0.8358,0.8979569354031046
Dai,Tujia,EAST_ASIA,EAST_ASIA,0.8082454073178116,1269.423297928735,0.0,0,1,EAS-EAS,0.13904911550258148,-0.01312752917971527,0.5402,0.8341910485933504,0.5357885007470699,0.069220468836582,-0.10025529038820735,0.576,0.8515348292029471
Dai,Tuscan,EAST_ASIA,EUROPE,0.090091009808197,8323.976969813415,0.0,0,0,EAS-EUR,-0.40030556162360237,-0.3247595043477954,0.9117,0.9190841165413535,-0.0993397947044683,-0.37121588261015415,-0.2844690604624486,0.8438,0.9009213539074167
Dai,Uygur,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.6552068788949319,2914.133071175638,0.0,0,0,EAS-SAS,0.027696235987647144,0.15643262975491173,0.3252,0.8341910485933504,0.3218193524398457,-0.09935789247396604,0.04367042765428347,0.4284,0.8470827956989248
Dai,Xibo,EAST_ASIA,EAST_ASIA,0.7696334176715969,3100.2738370904294,0.0,0,1,EAS-EAS,0.14684056676725132,-0.0233372546713837,0.5499,0.8341910485933504,0.3666360767243192,-0.04940404552233851,-0.23792712161119733,0.7863,0.8793605318039625
Dai,Yakut,EAST_ASIA,EAST_ASIA,0.7390910665501759,5103.1628236335255,0.0,0,1,EAS-EAS,0.16706202118326618,-0.02280848291781823,0.5499,0.8341910485933504,0.3996260812370512,0.03886179479131463,-0.17049840609513106,0.6859,0.863290616621984
Dai,Yi,EAST_ASIA,EAST_ASIA,0.7795253117056807,697.373394007504,0.0,0,1,EAS-EAS,0.09583024822837904,-0.050721922356404825,0.5743,0.8341910485933504,0.4003381595102771,-0.08201733579510334,-0.24554175407262052,0.7968,0.881907120743034
Daur,Druze,EAST_ASIA,MIDDLE_EAST,0.2261436956346225,7266.80953658344,0.0,0,0,EAS-WAS,-0.2910470927315972,-0.20510681844049472,0.7341,0.8341910485933504,0.0775063345907671,-0.22354551584889687,-0.12580041577058193,0.6168,0.8598434622467772
Daur,FIN,EAST_ASIA,EUROPE,0.3633998860177315,5869.503523540946,0.0,0,0,EAS-EUR,-0.18920603079492576,-0.08952724973582177,0.6113,0.8341910485933504,0.2177361745974086,-0.12187860082687221,-0.009596579346618922,0.4689,0.8470827956989248
Daur,French,EAST_ASIA,EUROPE,0.2445186439901425,8100.814418381002,0.0,0,0,EAS-EUR,-0.2515340473965156,-0.17379382492382162,0.6959,0.8341910485933504,0.0796600921961855,-0.19837484756438187,-0.1093063460996559,0.5877,0.8515348292029471
Daur,GBR,EAST_ASIA,EUROPE,0.2739470539292538,7696.232254567425,0.0,0,0,EAS-EUR,-0.23235989040189498,-0.15064175990913686,0.6685,0.8341910485933504,0.1076532348415055,-0.18154738479707616,-0.0882697988074951,0.5584,0.850083747338538
Daur,GIH,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.5521236779982732,5302.61947001106,0.0,0,0,EAS-SAS,-0.014850080491586981,0.09040238330658623,0.4002,0.8341910485933504,0.1163264403886774,-0.23893323101916036,-0.12075361169472926,0.6066,0.8543381483913329
Daur,Han,EAST_ASIA,EAST_ASIA,0.8613176362575788,1130.754867312213,0.0,0,1,EAS-EAS,0.18860675262358384,0.037793515208378925,0.4801,0.8341910485933504,0.7082623386434562,0.23786732807712196,0.06983421066306483,0.4078,0.8470827956989248
Daur,Hazara,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.7376374835314066,4871.52666502969,0.0,0,0,EAS-SAS,0.1597375521644202,0.2692285802882256,0.1719,0.8341910485933504,0.494010498391257,0.12685350503337112,0.24951801325433687,0.2268,0.8470827956989248
Daur,Hezhen,EAST_ASIA,EAST_ASIA,0.8264464312712941,600.4127115266207,0.0,0,1,EAS-EAS,0.1402938710164342,-0.005304968672998345,0.5303,0.8341910485933504,0.61522346930504,0.13019204797481831,-0.03232363649124559,0.4881,0.8470827956989248
Daur,IBS,EAST_ASIA,EUROPE,0.2749208132582454,8926.22155387242,0.0,0,0,EAS-EUR,-0.20021169353664586,-0.13058698864668544,0.6434,0.8341910485933504,0.1460477860091913,-0.10920752412792936,-0.02872617432593147,0.4839,0.8470827956989248
Daur,ITU,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.5920170197536817,5613.203225485573,0.0,0,0,EAS-SAS,0.03291509713287133,0.1351138583155902,0.3474,0.8341910485933504,0.1588428107934926,-0.18784535376329725,-0.07289690327368778,0.5359,0.8470827956989248
Daur,JPT,EAST_ASIA,EAST_ASIA,0.8819586096504656,1916.9577257421308,0.0,0,1,EAS-EAS,0.22917426677158093,0.07063097367011795,0.4271,0.8341910485933504,0.7587874523697448,0.31009010972248663,0.1338777036971327,0.3466,0.8470827956989248
Daur,Japanese,EAST_ASIA,EAST_ASIA,0.8585294691607628,1916.9577257421308,0.0,0,1,EAS-EAS,0.20574512628187813,0.047201833180415154,0.4648,0.8341910485933504,0.6916283075931141,0.24293096494585598,0.06671855892050205,0.4104,0.8470827956989248
Daur,KHV,EAST_ASIA,EAST_ASIA,0.8607709088296225,3968.203252006983,0.0,0,1,EAS-EAS,0.2599759820913532,0.08126455811348965,0.4135,0.8341910485933504,0.699640391967979,0.3075534314532257,0.1100008216979369,0.3682,0.8470827956989248
Daur,Kalash,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.3494470215582453,4461.86945513092,0.0,0,0,EAS-SAS,-0.23883579127647653,-0.12531695657471165,0.639,0.8341910485933504,-0.0005687735033652,-0.3790315081285745,-0.252105116965397,0.8083,0.8893769113149848
Daur,Karitiana,EAST_ASIA,AMERICA,0.4850783776667222,15684.543776093313,0.0,0,0,AMR-EAS,0.18123751876305627,0.18441346101715905,0.2907,0.8341910485933504,0.1889783230723669,0.12023954578111729,0.13041045675556062,0.3492,0.8470827956989248
Daur,Lahu,EAST_ASIA,EAST_ASIA,0.7172430684588366,3558.577934804369,0.0,0,1,EAS-EAS,0.10606606858251788,-0.06861786239080381,0.5928,0.8341910485933504,0.4921476897249096,0.0887558681191421,-0.10453519049070165,0.5806,0.8515348292029471
Daur,MXL,EAST_ASIA,AMERICA,0.6250534117893832,10756.945771478964,0.48,1,0,AMR-EAS,0.1963211442487176,0.04598555464127474,0.4671,0.8341910485933504,0.4069960460847849,0.20226515938255835,0.019641097156066323,0.4444,0.8470827956989248
Daur,Makrani,EAST_ASIA,CENTRAL_SOUTH_ASIA,0.3333186901502094,5770.875712169704,0.0,0,0,EAS-SAS,-0.2217869773079762,-0.121138473910752,0.635,0.8341910485933504,0.049750902901655,-0.2925858080584392,-0.1792777087337007,0.6997,0.863290616621984
