rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold
p_D,0.040409053571354374,161.67028420614326,0.20731031333192318,Japan,domestic_active,50.47533632286996
beta,0.01823215567939546,161.5950575622157,0.1606829464729061,Japan,domestic_active,50.47533632286996
p_A,0.046209812037329684,161.35822659054992,0.013889150779079311,Japan,domestic_active,50.47533632286996
h_A,0.2239699336535069,161.35308941219,0.010704998363099757,Japan,domestic_active,50.47533632286996
alpha,0.038935808530250866,161.09426737336395,-0.14971941412510498,Japan,domestic_active,50.47533632286996
d,0.012978602843416957,157.435713266967,-2.417383310666344,Japan,domestic_active,50.47533632286996
r,0.010541025448219443,113.908703078584,1.010101010074793,Japan,domestic_PIs,50.47533632286996
I0,1.1887073925766292,113.89731220830569,0.9999999999999923,Japan,domestic_PIs,50.47533632286996
p_D,0.040409053571354374,113.23718213657733,0.41462062666915755,Japan,domestic_PIs,50.47533632286996
h_D,0.08664339756999316,113.09828318323397,0.29145007930784694,Japan,domestic_PIs,50.47533632286996
beta,0.01823215567939546,112.96030040382124,0.16909196171505742,Japan,domestic_PIs,50.47533632286996
p_A,0.046209812037329684,112.80094153183956,0.027778301558500668,Japan,domestic_PIs,50.47533632286996
h_A,0.2239699336535069,112.78831699318549,0.01658331917183393,Japan,domestic_PIs,50.47533632286996
alpha,0.038935808530250866,112.65528479281998,-0.10138480471455442,Japan,domestic_PIs,50.47533632286996
d,0.012978602843416957,109.66429487066034,-2.7536860423911236,Japan,domestic_PIs,50.47533632286996
r,0.002499693085837862,314.61553347225345,1.010101010060441,United Kingdom of Great Britain and Northern Ireland,domestic_active,83.6094674556213
I0,0.749707723837914,314.5840719190326,1.0000000000000178,United Kingdom of Great Britain and Northern Ireland,domestic_active,83.6094674556213
beta,0.00870113769896298,312.53729472429364,0.34286406998432556,United Kingdom of Great Britain and Northern Ireland,domestic_active,83.6094674556213
h_D,0.11453634148426937,312.0165734537042,0.17568189827199204,United Kingdom of Great Britain and Northern Ireland,domestic_active,83.6094674556213
p_D,0.09241962407465937,311.5386632340471,0.02224459329046756,United Kingdom of Great Britain and Northern Ireland,domestic_active,83.6094674556213
h_A,0.2239699336535069,311.50863002613005,0.012602166129054753,United Kingdom of Great Britain and Northern Ireland,domestic_active,83.6094674556213
p_A,0.040409053571354374,311.48208901045007,0.004080938187265976,United Kingdom of Great Britain and Northern Ireland,domestic_active,83.6094674556213
alpha,0.2202926399970532,310.9513554060011,-0.166315781908416,United Kingdom of Great Britain and Northern Ireland,domestic_active,83.6094674556213
d,0.0038329373048306354,304.1823882015812,-2.3395526005302094,United Kingdom of Great Britain and Northern Ireland,domestic_active,83.6094674556213
r,0.002499693085837862,302.9494034244462,1.0101010100604442,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,83.6094674556213
I0,0.749707723837914,302.91910848422543,1.000000000000012,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,83.6094674556213
beta,0.00870113769896298,300.9523098777384,0.34422539321077134,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,83.6094674556213
h_D,0.11453634148426937,300.44310856187593,0.17444629555180796,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,83.6094674556213
p_D,0.09241962407465937,300.0533413184068,0.044489186581802356,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,83.6094674556213
h_A,0.2239699336535069,299.96019356436955,0.013431643844272154,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,83.6094674556213
p_A,0.040409053571354374,299.9443884825497,0.008161876374690838,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,83.6094674556213
alpha,0.2202926399970532,299.4681511719869,-0.15062628528182959,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,83.6094674556213
d,0.0038329373048306354,292.7760093277127,-2.381935923204168,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,83.6094674556213
r,0.004456605125824353,587.343398295296,1.0101010100656025,United States of America,domestic_active,132.49329758713137
I0,2.2638090739541012,587.2846639556722,0.999999999999975,United States of America,domestic_active,132.49329758713137
h_D,0.2835854426647956,582.5053572533387,0.17806473323450261,United States of America,domestic_active,132.49329758713137
beta,0.0068992871486951435,582.0934683612421,0.10722893476233633,United States of America,domestic_active,132.49329758713137
p_D,0.05406201441442192,582.0811395747874,0.10510865560581359,United States of America,domestic_active,132.49329758713137
p_A,0.034055041584399384,581.4855871038451,0.0026867752862740134,United States of America,domestic_active,132.49329758713137
h_A,0.3385062751377763,581.4767130943083,0.0011606415078370099,United States of America,domestic_active,132.49329758713137
alpha,0.06757751801802737,580.5323769612972,-0.16124433054045523,United States of America,domestic_active,132.49329758713137
d,0.007041761424396883,568.7552019218098,-2.1866584984779593,United States of America,domestic_active,132.49329758713137
r,0.004456605125824353,513.0981470506124,1.0101010100656087,United States of America,domestic_PIs,132.49329758713137
I0,2.2638090739541012,513.0468372360871,0.9999999999999856,United States of America,domestic_PIs,132.49329758713137
p_D,0.05406201441442192,509.0350004976235,0.21021731121525425,United States of America,domestic_PIs,132.49329758713137
h_D,0.2835854426647956,508.92832810276934,0.18921745097186365,United States of America,domestic_PIs,132.49329758713137
beta,0.0068992871486951435,508.531013212178,0.11100080282739522,United States of America,domestic_PIs,132.49329758713137
p_A,0.034055041584399384,507.9944614528192,0.005373550572651562,United States of America,domestic_PIs,132.49329758713137
h_A,0.3385062751377763,507.97516825890307,0.0015754322643322678,United States of America,domestic_PIs,132.49329758713137
alpha,0.06757751801802737,507.2017379450621,-0.15068447078617433,United States of America,domestic_PIs,132.49329758713137
d,0.007041761424396883,496.1911464444809,-2.318263843362958,United States of America,domestic_PIs,132.49329758713137
